old_name,new_name,section,row,seat
102__NRG-Stadium-Soccer-Section-102-Row-JJ_on_6-24-2024_FL.jpg,section102-1.jpg,102,JJ,
104__NRG-Stadium-Soccer-Section-104-Row-JJ_on_6-24-2024_FL.jpg,section104-1.jpg,104,JJ,
105__NRG-Stadium-Soccer-Section-105-Row-JJA_on_6-24-2024_FL.jpg,section105-1.jpg,105,JJA,
106__NRG-Stadium-Soccer-Section-106-Row-JJ_on_6-24-2024_FL.jpg,section106-1.jpg,106,JJ,
107__NRG-Stadium-Soccer-Section-107-Row-JJ_on_6-24-2024_FL.jpg,section107-1.jpg,107,JJ,
108__NRG-Stadium-Soccer-Section-108-Row-JJ_on_6-24-2024_FL.jpg,section108-1.jpg,108,JJ,
111__NRG-Stadium-Soccer-Section-111-Row-JJ_on_6-24-2024_FL.jpg,section111-1.jpg,111,JJ,
112__NRG-Stadium-Soccer-Section-112-Row-JJA_on_6-24-2024_FL.jpg,section112-1.jpg,112,JJA,
114__NRG-Stadium-Soccer-Section-114-Row-V_on_6-24-2024_FL.jpg,section114-1.jpg,114,V,
115__NRG-Stadium-Soccer-Section-115-Row-MM_on_6-24-2024_FL.jpg,section115-1.jpg,115,MM,
117__NRG-Stadium-Soccer-Section-117-Row-JJA_on_6-24-2024_FL.jpg,section117-1.jpg,117,JJA,
120__NRG-Stadium-Soccer-Section-120-Row-JJ_on_6-24-2024_FL.jpg,section120-1.jpg,120,JJ,
127__NRG-Stadium-Soccer-Section-127-Row-JJ_on_6-24-2024_FL.jpg,section127-1.jpg,127,JJ,
128__NRG-Stadium-Soccer-Section-128-Row-JJA_on_6-24-2024_FL.jpg,section128-1.jpg,128,JJA,
138__NRG-Stadium-Soccer-Section-138-Row-MM_on_6-24-2024_FL.jpg,section138-1.jpg,138,MM,
139__NRG-Stadium-Soccer-Section-139-Row-MM_on_6-24-2024_FL.jpg,section139-1.jpg,139,MM,
140__NRG-Stadium-Soccer-Section-140-Row-JJ_on_6-24-2024_FL.jpg,section140-1.jpg,140,JJ,
302__NRG-Stadium-Soccer-Section-302-Row-L_on_6-24-2024_FL.jpg,section302-1.jpg,302,L,
303__NRG-Stadium-Soccer-Section-303-Row-L_on_6-24-2024_FL.jpg,section303-1.jpg,303,L,
304__NRG-Stadium-Soccer-Section-304-Row-L_on_6-24-2024_FL.jpg,section304-1.jpg,304,L,
305__NRG-Stadium-Soccer-Section-305-Row-L_on_6-24-2024_FL.jpg,section305-1.jpg,305,L,
314__NRG-Stadium-Soccer-Section-314-Row-L_on_6-24-2024_FL.jpg,section314-1.jpg,314,L,
323__NRG-Stadium-Soccer-Section-323-Row-M_on_6-24-2024_FL.jpg,section323-1.jpg,323,M,
325__NRG-Stadium-Soccer-Section-325-Row-M_on_6-24-2024_FL.jpg,section325-1.jpg,325,M,
326__NRG-Stadium-Soccer-Section-326-Row-M_on_6-24-2024_FL.jpg,section326-1.jpg,326,M,
340__NRG-Stadium-Soccer-Section-340-Row-M_on_6-24-2024_FL.jpg,section340-1.jpg,340,M,
351__NRG-Stadium-Soccer-Section-351-Row-L_on_6-24-2024_FL.jpg,section351-1.jpg,351,L,
352__NRG-Stadium-Soccer-Section-352-Row-L_on_6-24-2024_FL.jpg,section352-1.jpg,352,L,
355__NRG-Stadium-Soccer-Section-355-Row-L_on_6-24-2024_FL.jpg,section355-1.jpg,355,L,
513__NRG-Stadium-Soccer-Section-513-Row-M_on_6-24-2024_FL.jpg,section513-1.jpg,513,M,
522__NRG-Stadium-Soccer-Section-522-Row-M_on_6-24-2024_FL.jpg,section522-1.jpg,522,M,
523__NRG-Stadium-Soccer-Section-523-Row-M_on_6-24-2024_FL.jpg,section523-1.jpg,523,M,
524__NRG-Stadium-Soccer-Section-524-Row-M_on_6-24-2024_FL.jpg,section524-1.jpg,524,M,
525__NRG-Stadium-Soccer-Section-525-Row-M_on_6-24-2024_FL.jpg,section525-1.jpg,525,M,
531__NRG-Stadium-Soccer-Section-531-Row-M_on_6-24-2024_FL.jpg,section531-1.jpg,531,M,
538__NRG-Stadium-Soccer-Section-538-Row-M_on_6-24-2024_FL.jpg,section538-1.jpg,538,M,
540__NRG-Stadium-Soccer-Section-540-Row-M_on_6-24-2024_FL.jpg,section540-1.jpg,540,M,
541__NRG-Stadium-Soccer-Section-541-Row-MA_on_6-24-2024_FL.jpg,section541-1.jpg,541,MA,
545__NRG-Stadium-Soccer-Section-545-Row-MA_on_6-24-2024_FL.jpg,section545-1.jpg,545,MA,
601__NRG-Stadium-Soccer-Section-601-Row-K_on_6-24-2024_FL.jpg,section601-1.jpg,601,K,
602__NRG-Stadium-Soccer-Section-602-Row-K_on_6-24-2024_FL.jpg,section602-1.jpg,602,K,
603__NRG-Stadium-Soccer-Section-603-Row-K_on_6-24-2024_FL.jpg,section603-1.jpg,603,K,
604__NRG-Stadium-Soccer-Section-604-Row-K_on_6-24-2024_FL.jpg,section604-1.jpg,604,K,
607__NRG-Stadium-Soccer-Section-607-Row-K_on_6-24-2024_FL.jpg,section607-1.jpg,607,K,
610__NRG-Stadium-Soccer-Section-610-Row-K_on_6-24-2024_FL.jpg,section610-1.jpg,610,K,
612__NRG-Stadium-Soccer-Section-612-Row-K_on_6-24-2024_FL.jpg,section612-1.jpg,612,K,
614__NRG-Stadium-Soccer-Section-614-Row-K_on_6-24-2024_FL.jpg,section614-1.jpg,614,K,
617__NRG-Stadium-Soccer-Section-617-Row-K_on_6-24-2024_FL.jpg,section617-1.jpg,617,K,
619__NRG-Stadium-Soccer-Section-619-Row-K_on_6-24-2024_FL.jpg,section619-1.jpg,619,K,
621__NRG-Stadium-Soccer-Section-621-Row-K_on_6-24-2024_FL.jpg,section621-1.jpg,621,K,
622__NRG-Stadium-Soccer-Section-622-Row-K_on_6-24-2024_FL.jpg,section622-1.jpg,622,K,
624__NRG-Stadium-Soccer-Section-624-Row-K_on_6-24-2024_FL.jpg,section624-1.jpg,624,K,
626__NRG-Stadium-Soccer-Section-626-Row-K_on_6-24-2024_FL.jpg,section626-1.jpg,626,K,
