old_name,new_name,section,row,seat
106__anonymous-20241013163713-74.jpg,section106-1.jpg,106,,
107__anonymous-20150701230610.jpg,section107-1.jpg,107,,
107__anonymous-20190630055536.jpg,section107-2.jpg,107,,
107__cmonte82-20220721090140.jpg,section107-3.jpg,107,,
107__cmonte82-20220721090344.jpg,section107-4.jpg,107,,
107__cmonte82-20220721090440.jpg,section107-5.jpg,107,,
118__anonymous-20160614032700.jpg,section118-1.jpg,118,,
127__sjlkslkjs-20260129020518-91.jpg,section127-1.jpg,127,,
129__iwuu9177-20230710000140.jpg,section129-1.jpg,129,,
130__SpeedReck-20241014141803.jpg,section130-1.jpg,130,,
131__anonymous-20110624115902.jpg,section131-1.jpg,131,,
138__anonymous-20160612055356.jpg,section138-1.jpg,138,,
138__anonymous-20170804114316.jpg,section138-2.jpg,138,,
138__anonymous-20190719084602.jpg,section138-3.jpg,138,,
302__anonymous-20240812102026-10.jpg,section302-1.jpg,302,,
308__anonymous-20190630174921.jpg,section308-1.jpg,308,,
308__anonymous-20190630175236.jpg,section308-2.jpg,308,,
321__Pargus21-20241012085344-62.jpg,section321-1.jpg,321,,
329__anonymous-20160616131904.jpg,section329-1.jpg,329,,
329__anonymous-20160616132548.jpg,section329-2.jpg,329,,
338__anonymous-20240706101408-4.jpg,section338-1.jpg,338,,
340__anonymous-20170802143037.jpg,section340-1.jpg,340,,
344__BDollazz-20230625192458.jpg,section344-1.jpg,344,,
506__anonymous-20240812101733-14.jpg,section506-1.jpg,506,,
546__anonymous-20250709115155-41.jpg,section546-1.jpg,546,,
603__anonymous-20170720235533.jpg,section603-1.jpg,603,,
609__anonymous-20250723073547-71.jpg,section609-1.jpg,609,,
620__ThegoatAtseats-20240705150439-19.jpg,section620-1.jpg,620,,s
627__jjlopeze-20160614220430.jpg,section627-1.jpg,627,,
636__anonymous-20190720232927.jpg,section636-1.jpg,636,,
637__anonymous-20240704200257-69.jpg,section637-1.jpg,637,,
642__gladyscano-20240623132340.jpg,section642-1.jpg,642,,
